date,open,high,low,close,volume,Name
2013-09-17,60.28,60.41,59.7,59.95,1656221,PKG
2013-09-18,60.03,61.23,58.81,61.15,1573346,PKG
2013-09-19,61.26,61.318,59.38,59.5,1133378,PKG
2013-09-20,59.58,59.96,58.9901,59.03,1263799,PKG
2013-09-23,59.12,59.14,58.37,58.55,1189053,PKG
2013-09-24,58.42,59.1,57.51,58.27,1206326,PKG
2013-09-25,58.49,58.79,57.8501,58.29,814015,PKG
2013-09-26,58.6,59.43,58.6,59.18,537189,PKG
2013-09-27,58.47,58.6,57.3,57.62,1140586,PKG
2013-09-30,56.89,57.66,56.07,57.09,1518457,PKG
2013-10-01,57.1,58.71,57.1,58.22,1562704,PKG
2013-10-02,57.86,57.91,57.045,57.2,1037709,PKG
2013-10-03,57.21,57.31,56.53,56.91,790480,PKG
2013-10-04,57.04,57.25,56.61,57.12,540777,PKG
2013-10-07,56.4,57.14,56.23,56.85,811422,PKG
2013-10-08,56.57,57.04,56.09,56.43,1011921,PKG
2013-10-09,56.28,56.73,55.66,56.37,1209128,PKG
2013-10-10,57.15,57.68,56.78,57.11,878167,PKG
2013-10-11,57.16,57.61,56.73,57.6,696471,PKG
2013-10-14,56.9,58.5899,56.86,58.52,1362363,PKG
2013-10-15,59.96,60.4,57.58,57.88,1562938,PKG
2013-10-16,58.37,58.6,57.776,58.5,811792,PKG
2013-10-17,58.66,61.0,58.61,60.92,1584724,PKG
2013-10-18,61.31,61.31,60.09,60.73,892424,PKG
2013-10-21,60.91,61.02,60.0,60.96,1206202,PKG
2013-10-22,60.8,61.59,60.4,61.59,878908,PKG
2013-10-23,61.31,61.59,60.54,60.94,384041,PKG
2013-10-24,60.95,61.66,60.95,61.62,439170,PKG
2013-10-25,61.8,62.3285,61.0,62.21,537431,PKG
2013-10-28,62.31,62.77,61.86,62.2,614656,PKG
2013-10-29,62.52,62.52,61.09,61.74,575567,PKG
2013-10-30,62.11,62.5,61.67,61.78,788457,PKG
2013-10-31,61.57,62.83,61.56,62.28,630618,PKG
2013-11-01,62.51,62.75,62.0,62.61,428685,PKG
2013-11-04,62.97,64.39,62.56,64.27,1117885,PKG
2013-11-05,64.0,64.09,60.48,60.61,1319668,PKG
2013-11-06,60.83,61.67,60.76,60.95,588451,PKG
2013-11-07,61.23,61.42,58.76,58.78,1209200,PKG
2013-11-08,58.85,60.79,58.77,60.54,1138687,PKG
2013-11-11,60.62,60.89,60.35,60.67,374659,PKG
2013-11-12,60.67,60.67,59.79,60.03,728935,PKG
2013-11-13,59.76,60.78,59.53,60.76,430634,PKG
2013-11-14,60.75,61.06,60.55,60.88,360993,PKG
2013-11-15,61.18,61.23,60.39,60.84,878743,PKG
2013-11-18,61.09,61.849,60.3809,61.62,873016,PKG
2013-11-19,61.63,62.1894,61.25,61.44,700743,PKG
2013-11-20,61.53,61.71,60.76,61.06,523576,PKG
2013-11-21,61.31,63.06,61.23,62.93,877993,PKG
2013-11-22,63.17,63.17,61.89,62.65,481551,PKG
2013-11-25,62.7,63.86,60.8,60.93,997200,PKG
2013-11-26,61.07,62.04,60.96,61.77,519720,PKG
2013-11-27,62.23,62.23,61.26,61.57,445683,PKG
2013-11-29,61.62,61.792,61.23,61.26,208769,PKG
2013-12-02,61.22,62.1,60.77,61.41,529937,PKG
2013-12-03,61.23,61.36,59.94,60.11,1122285,PKG
2013-12-04,60.07,61.15,59.94,61.08,987054,PKG
2013-12-05,60.79,61.13,59.69,60.15,894151,PKG
2013-12-06,61.11,61.17,60.21,61.07,654621,PKG
2013-12-09,61.25,61.33,59.7,59.87,1149659,PKG
2013-12-10,59.71,62.14,59.34,61.43,1728871,PKG
2013-12-11,61.73,61.94,60.07,60.43,933108,PKG
