date,open,high,low,close,volume,Name
2014-11-10,100.93,101.31,100.26,100.98,1189264,LH
2014-11-11,101.0,101.08,99.66,100.09,1118200,LH
2014-11-12,99.6,100.89,99.01,100.7,1870446,LH
2014-11-13,99.69,100.51,98.8,99.56,1850400,LH
2014-11-14,99.72,99.89,98.63,98.84,1517532,LH
2014-11-17,98.82,100.24,98.54,100.08,1408914,LH
2014-11-18,100.43,101.34,100.0,101.18,1201832,LH
2014-11-19,101.31,101.817,100.81,100.95,939632,LH
2014-11-20,100.7,101.05,99.73,100.64,991545,LH
2014-11-21,100.74,101.76,100.48,101.66,1028155,LH
2014-11-24,100.74,101.76,100.48,101.66,1028155,LH
2014-11-25,101.43,101.965,100.35,100.53,1818088,LH
2014-11-26,100.43,102.44,100.17,102.15,1614942,LH
2014-11-28,102.49,105.135,102.37,104.64,1132203,LH
2014-12-01,104.64,105.24,103.43,104.04,1624637,LH
2014-12-02,104.6,105.0,103.08,104.85,1572440,LH
2014-12-03,104.93,106.0,104.22,105.77,1455096,LH
2014-12-04,105.77,105.84,103.97,104.79,1685683,LH
2014-12-05,105.09,107.12,104.8,106.14,1412430,LH
2014-12-08,106.15,107.1,105.21,105.32,1421802,LH
2014-12-09,104.29,105.33,103.979,104.79,1077747,LH
2014-12-10,104.36,105.0,103.39,103.8,1210230,LH
2014-12-11,104.58,105.15,103.75,104.0,803685,LH
2014-12-12,103.26,104.03,101.88,101.92,1219891,LH
2014-12-15,102.24,102.72,100.8,101.36,1213878,LH
2014-12-16,101.39,104.31,100.69,101.9,1449689,LH
2014-12-17,101.2,103.98,99.89,103.56,2373200,LH
2014-12-18,103.71,106.5,103.71,106.44,2071318,LH
2014-12-19,106.62,107.45,105.32,105.8,2205265,LH
2014-12-22,105.8,108.02,105.8,107.14,1110190,LH
2014-12-23,107.56,107.58,106.32,107.13,976034,LH
2014-12-24,107.24,108.48,106.65,107.69,784879,LH
2014-12-26,108.0,108.98,107.38,108.25,822614,LH
2014-12-29,107.94,108.79,107.57,108.4,700398,LH
2014-12-30,108.14,109.84,108.05,109.58,1014998,LH
2014-12-31,109.57,109.77,107.79,107.9,895424,LH
2015-01-02,109.69,112.63,109.49,111.42,2068523,LH
2015-01-05,112.4,113.95,111.6901,112.39,3031344,LH
2015-01-06,112.33,112.5,108.7275,110.6,2850899,LH
2015-01-07,110.91,112.94,110.81,112.54,1629660,LH
2015-01-08,114.58,116.41,114.36,115.57,2019001,LH
2015-01-09,115.55,116.64,114.52,116.0,2026549,LH
2015-01-12,117.13,117.48,115.68,115.84,1844456,LH
2015-01-13,116.87,118.07,114.85,115.86,1489420,LH
2015-01-14,114.53,116.065,114.05,114.75,1604849,LH
2015-01-15,115.11,115.83,114.505,114.92,1188790,LH
2015-01-16,115.0,117.14,114.3,117.04,1136027,LH
2015-01-20,117.92,118.5,116.68,117.23,1097546,LH
2015-01-21,117.1,117.39,115.56,115.99,883184,LH
2015-01-22,116.39,119.21,115.71,118.87,1028558,LH
2015-01-23,119.06,119.08,117.15,117.29,990363,LH
2015-01-26,117.0,117.32,116.02,117.19,936443,LH
2015-01-27,116.05,116.63,115.56,116.29,1253273,LH
2015-01-28,116.53,117.35,115.2,115.49,1869244,LH
2015-01-29,115.9,116.23,114.56,116.12,1361400,LH
2015-01-30,115.39,115.91,114.65,114.78,1302326,LH
2015-02-02,113.32,115.51,112.75,115.5,1448211,LH
2015-02-03,115.47,116.93,114.9,116.89,1258406,LH
2015-02-04,116.57,117.43,115.79,117.05,1640894,LH
2015-02-05,117.42,117.42,115.531,116.01,1172364,LH
2015-02-06,115.73,116.43,114.72,115.15,674918,LH
