date,open,high,low,close,volume,Name
2016-10-18,44.57,44.84,44.15,44.58,608170,PDCO
2016-10-19,44.66,44.79,44.35,44.39,574001,PDCO
2016-10-20,44.21,44.33,43.77,44.05,1017963,PDCO
2016-10-21,43.81,44.11,43.41,43.91,732370,PDCO
2016-10-24,44.12,44.365,43.76,43.8,595572,PDCO
2016-10-25,43.78,44.48,43.385,44.44,1439170,PDCO
2016-10-26,44.35,44.51,42.84,42.97,1383093,PDCO
2016-10-27,43.06,43.18,42.38,42.63,1274517,PDCO
2016-10-28,42.44,43.06,42.08,42.76,1091694,PDCO
2016-10-31,42.56,43.01,42.12,42.71,1048657,PDCO
2016-11-01,43.0,44.98,42.75,43.94,2973098,PDCO
2016-11-02,44.01,45.82,43.76,45.34,2103523,PDCO
2016-11-03,45.52,46.17,45.28,45.38,1839398,PDCO
2016-11-04,45.38,46.07,45.26,45.755,1009677,PDCO
2016-11-07,46.46,46.8,46.22,46.67,795220,PDCO
2016-11-08,46.57,46.83,46.16,46.67,822539,PDCO
2016-11-09,46.89,47.14,46.0,47.01,874435,PDCO
2016-11-10,47.47,47.92,46.86,47.48,1510176,PDCO
2016-11-11,47.33,47.88,46.9,47.66,823436,PDCO
2016-11-14,47.77,47.99,47.2301,47.88,838594,PDCO
2016-11-15,48.0,48.23,47.63,48.07,1034890,PDCO
2016-11-16,48.05,48.66,47.9135,48.36,939717,PDCO
2016-11-17,48.27,48.68,48.14,48.23,820813,PDCO
2016-11-18,47.75,47.92,46.231,46.49,2349938,PDCO
2016-11-21,46.52,49.264,46.466,47.51,4286950,PDCO
2016-11-22,39.21,40.52,36.46,39.56,14685248,PDCO
2016-11-23,39.61,40.15,38.15,39.26,7456609,PDCO
2016-11-25,39.25,39.33,38.5,39.05,1927006,PDCO
2016-11-28,38.87,39.05,38.24,38.8,2736265,PDCO
2016-11-29,38.69,38.92,38.62,38.87,2411362,PDCO
2016-11-30,38.54,39.27,38.51,38.74,4448787,PDCO
2016-12-01,38.71,39.19,38.69,39.04,2179612,PDCO
2016-12-02,39.04,39.43,38.93,39.2,1708161,PDCO
2016-12-05,39.48,39.66,39.21,39.61,1551302,PDCO
2016-12-06,39.8,40.415,39.76,40.37,2573076,PDCO
2016-12-07,40.36,40.36,39.83,39.93,1783105,PDCO
2016-12-08,39.9,40.02,39.78,39.83,1988653,PDCO
2016-12-09,39.98,40.42,39.87,40.4,1976192,PDCO
2016-12-12,40.39,41.23,40.23,40.58,1431904,PDCO
2016-12-13,40.66,40.86,40.5,40.77,1022621,PDCO
2016-12-14,40.69,40.81,39.91,40.14,1711641,PDCO
2016-12-15,40.27,40.5799,39.95,40.39,901196,PDCO
2016-12-16,40.43,41.0,40.3,40.95,5379489,PDCO
2016-12-19,40.93,41.25,40.18,40.3,1020651,PDCO
2016-12-20,40.41,40.61,40.21,40.28,1022169,PDCO
2016-12-21,40.38,40.64,40.3,40.6,1132015,PDCO
2016-12-22,40.49,40.98,40.49,40.83,937367,PDCO
2016-12-23,40.86,41.17,40.69,40.85,731654,PDCO
2016-12-27,40.78,41.17,40.78,40.92,1126916,PDCO
2016-12-28,41.07,41.29,40.885,40.93,772885,PDCO
2016-12-29,40.88,41.44,40.8,41.14,1337790,PDCO
2016-12-30,41.26,41.46,40.915,41.03,932472,PDCO
2017-01-03,41.71,42.71,41.51,42.55,1792428,PDCO
2017-01-04,42.59,43.11,42.55,42.95,1172493,PDCO
2017-01-05,42.92,42.93,42.23,42.42,930978,PDCO
2017-01-06,42.51,42.62,42.08,42.43,862741,PDCO
2017-01-09,42.43,42.83,42.32,42.54,900145,PDCO
2017-01-10,42.5,42.65,41.655,41.79,2210152,PDCO
2017-01-11,41.35,41.79,40.1,40.47,2461758,PDCO
2017-01-12,40.42,40.42,39.91,40.31,1389542,PDCO
2017-01-13,40.23,41.43,40.23,41.28,1250630,PDCO
