date,open,high,low,close,volume,Name
2014-07-10,76.35,77.42,75.99,77.08,359261,DISCK
2014-07-11,76.94,78.77,76.66,77.85,307160,DISCK
2014-07-14,78.08,78.08,76.83,76.99,294956,DISCK
2014-07-15,77.2,77.6399,76.92,77.4,367466,DISCK
2014-07-16,79.74,83.7,79.27,82.08,929283,DISCK
2014-07-17,81.97,85.32,81.73,83.46,483032,DISCK
2014-07-18,83.75,84.162,83.11,84.0,546274,DISCK
2014-07-21,83.99,84.008,82.97,83.16,197880,DISCK
2014-07-22,83.52,83.54,82.325,82.34,227714,DISCK
2014-07-23,82.12,82.17,80.86,81.39,457766,DISCK
2014-07-24,81.52,82.03,81.06,81.28,353792,DISCK
2014-07-25,81.01,81.65,80.81,81.53,270655,DISCK
2014-07-28,81.52,81.96,81.38,81.76,146421,DISCK
2014-07-29,82.0,82.53,81.39,81.43,351956,DISCK
2014-07-30,81.54,82.91,81.3,82.62,432478,DISCK
2014-07-31,81.51,84.87,80.33,84.1,466445,DISCK
2014-08-01,83.01,83.9899,81.61,81.84,1944316,DISCK
2014-08-04,82.14,83.4,81.89,83.17,347672,DISCK
2014-08-05,82.96,83.23,82.17,82.81,263815,DISCK
2014-08-06,82.37,82.39,80.85,81.22,716216,DISCK
2014-08-07,41.17,41.93,39.73,39.78,2670657,DISCK
2014-08-08,39.96,41.07,39.49,40.96,1973870,DISCK
2014-08-11,41.03,41.74,40.86,40.97,1588644,DISCK
2014-08-12,40.81,41.19,40.42,40.73,1722330,DISCK
2014-08-13,38.58,40.97,38.25,40.94,2150426,DISCK
2014-08-14,40.93,41.15,40.8,40.96,1288783,DISCK
2014-08-15,41.21,41.66,40.7,41.62,1754213,DISCK
2014-08-18,41.9,42.47,41.76,42.36,1122585,DISCK
2014-08-19,42.46,42.9,41.96,42.73,1751674,DISCK
2014-08-20,42.54,43.245,42.47,43.2,1380391,DISCK
2014-08-21,43.1,43.39,42.89,43.185,2129867,DISCK
2014-08-22,43.32,43.44,43.02,43.06,2207954,DISCK
2014-08-25,43.16,43.29,42.55,42.79,1897452,DISCK
2014-08-26,42.66,43.36,42.535,43.085,1714459,DISCK
2014-08-27,43.0,43.15,42.81,42.92,1529485,DISCK
2014-08-28,42.85,43.05,42.58,42.91,2166510,DISCK
2014-08-29,42.89,43.36,42.58,42.97,2411105,DISCK
2014-09-02,43.05,43.62,43.05,43.61,2913205,DISCK
2014-09-03,43.84,44.0,42.88,43.14,3074786,DISCK
2014-09-04,43.14,43.39,42.86,43.03,2671319,DISCK
2014-09-05,43.08,43.1,42.45,42.63,2337274,DISCK
2014-09-08,42.63,42.78,41.54,42.16,4393696,DISCK
2014-09-09,41.99,42.0,40.21,40.25,3703790,DISCK
2014-09-10,40.35,40.5,40.02,40.32,1711677,DISCK
2014-09-11,40.1,40.51,39.68,39.92,2008476,DISCK
2014-09-12,39.76,39.89,38.79,38.8,2164424,DISCK
2014-09-15,38.72,38.81,37.58,38.53,4345106,DISCK
2014-09-16,38.5,39.23,38.05,38.965,2861830,DISCK
2014-09-17,38.94,39.58,38.6,39.35,2604480,DISCK
2014-09-18,39.88,39.88,39.13,39.42,1920601,DISCK
2014-09-19,39.54,39.67,39.205,39.52,12576973,DISCK
2014-09-22,39.11,39.55,38.52,38.57,1512741,DISCK
2014-09-23,38.36,38.61,37.65,37.665,1922778,DISCK
2014-09-24,37.77,37.83,37.26,37.54,1696985,DISCK
2014-09-25,37.55,37.78,37.343,37.6,1445383,DISCK
2014-09-26,37.55,38.306,37.504,38.19,1093953,DISCK
2014-09-29,37.76,37.9,36.92,37.21,1583774,DISCK
2014-09-30,37.16,37.64,37.16,37.28,1527993,DISCK
2014-10-01,37.25,37.29,36.0,36.02,2512834,DISCK
2014-10-02,35.91,36.15,35.31,36.05,2385578,DISCK
2014-10-03,36.14,36.93,35.85,36.77,1896239,DISCK
