date,open,high,low,close,volume,Name
2015-08-18,66.6,66.67,66.24,66.51,1684707,ED
2015-08-19,66.3,67.03,65.94,66.87,1471487,ED
2015-08-20,66.52,67.31,66.35,66.82,1761067,ED
2015-08-21,66.62,67.0,66.03,66.06,2161975,ED
2015-08-24,64.42,65.48,63.0,63.37,4069260,ED
2015-08-25,63.79,64.69,62.15,62.2,2833509,ED
2015-08-26,62.86,63.7,62.21,63.48,2412655,ED
2015-08-27,63.83,64.13,63.18,63.9,2381375,ED
2015-08-28,63.5,63.93,62.68,63.6,2392879,ED
2015-08-31,63.4,63.51,62.2,62.91,2222277,ED
2015-09-01,62.16,62.33,61.19,61.58,2342498,ED
2015-09-02,61.94,62.1,60.96,61.65,1430248,ED
2015-09-03,61.86,62.215,61.62,61.88,1269980,ED
2015-09-04,61.38,61.64,60.49,60.86,1816408,ED
2015-09-08,61.42,62.365,61.4,62.34,1818071,ED
2015-09-09,62.51,62.75,61.2,61.3,1987175,ED
2015-09-10,61.37,62.08,61.28,61.57,1641428,ED
2015-09-11,61.36,62.41,61.31,62.39,1427131,ED
2015-09-14,62.41,62.88,62.26,62.64,1293893,ED
2015-09-15,62.96,62.96,61.96,62.66,1238805,ED
2015-09-16,62.68,63.8129,62.55,63.55,1725641,ED
2015-09-17,63.61,65.31,63.39,64.51,1969059,ED
2015-09-18,64.12,65.995,64.11,65.05,4469429,ED
2015-09-21,65.2,65.66,64.72,65.03,2175175,ED
2015-09-22,64.68,65.2,64.56,64.99,1958662,ED
2015-09-23,64.96,65.79,64.69,65.53,1819339,ED
2015-09-24,65.38,66.18,65.38,65.95,2465711,ED
2015-09-25,66.07,66.82,65.76,66.26,2349405,ED
2015-09-28,66.25,66.7,65.71,65.82,2101353,ED
2015-09-29,65.95,66.1,65.26,65.9,2212845,ED
2015-09-30,66.14,66.97,65.8,66.85,2051331,ED
2015-10-01,66.93,66.99,65.36,65.63,2596775,ED
2015-10-02,66.28,66.86,65.69,66.64,2008840,ED
2015-10-05,66.83,67.2,66.16,67.08,1795192,ED
2015-10-06,66.86,66.98,65.45,65.65,3434479,ED
2015-10-07,65.68,65.8,64.87,65.41,2892671,ED
2015-10-08,65.2,66.3,65.02,66.27,1646218,ED
2015-10-09,66.21,66.47,65.38,65.43,1655500,ED
2015-10-12,65.45,66.26,65.35,65.77,1321678,ED
2015-10-13,65.78,65.97,65.3663,65.54,1605516,ED
2015-10-14,65.71,65.88,65.335,65.48,1677246,ED
2015-10-15,65.69,66.61,65.41,66.47,1564867,ED
2015-10-16,66.83,67.45,66.69,67.02,1826317,ED
2015-10-19,66.61,66.93,65.9,66.93,2250951,ED
2015-10-20,66.7,67.36,66.635,67.16,1390547,ED
2015-10-21,67.41,67.73,66.87,66.97,984266,ED
2015-10-22,67.19,67.94,67.01,67.78,1215920,ED
2015-10-23,67.59,67.89,66.82,67.04,1677557,ED
2015-10-26,67.17,67.24,66.4,67.04,1582642,ED
2015-10-27,66.93,67.45,66.73,67.25,1548085,ED
2015-10-28,67.24,67.44,65.46,66.41,1973417,ED
2015-10-29,66.05,66.28,64.83,65.34,1891755,ED
2015-10-30,65.58,66.0912,65.34,65.75,3539780,ED
2015-11-02,65.78,65.99,65.0,65.59,2015269,ED
2015-11-03,65.43,65.6799,64.865,65.64,1638621,ED
2015-11-04,65.74,66.31,65.53,65.92,1937964,ED
2015-11-05,65.72,66.19,65.21,65.35,2256938,ED
2015-11-06,63.94,64.19,61.53,61.95,8174029,ED
2015-11-09,61.56,62.27,61.19,61.93,2295882,ED
2015-11-10,62.06,63.06,62.06,62.67,1857880,ED
2015-11-11,62.68,63.08,62.52,62.92,1886911,ED
2015-11-12,62.9,63.42,62.16,62.54,1588454,ED
2015-11-13,62.5,62.99,61.75,61.91,2009943,ED
2015-11-16,61.26,62.75,61.23,62.72,1682922,ED
2015-11-17,62.7,63.33,62.17,62.46,2087645,ED
2015-11-18,62.42,62.85,61.83,62.8,1734547,ED
2015-11-19,63.04,63.55,62.79,63.19,2708897,ED
2015-11-20,63.42,63.82,62.98,63.31,1393818,ED
2015-11-23,63.37,63.67,62.78,62.82,1391889,ED
2015-11-24,62.47,62.74,61.94,62.35,1580079,ED
2015-11-25,62.36,62.44,61.855,62.03,912961,ED
2015-11-27,62.07,62.42,62.03,62.21,549904,ED
2015-11-30,62.27,62.6,62.05,62.15,1685174,ED
2015-12-01,62.38,62.66,62.005,62.59,1130588,ED
2015-12-02,62.3,62.57,61.41,61.47,1299323,ED
2015-12-03,61.28,61.28,60.3,60.5,2939057,ED
2015-12-04,60.72,62.17,60.72,62.15,2218226,ED
2015-12-07,62.15,62.81,61.85,62.78,1756384,ED
2015-12-08,62.66,63.62,62.29,63.47,2281019,ED
2015-12-09,63.28,63.935,62.61,63.02,2852750,ED
2015-12-10,62.87,62.99,60.96,61.15,2782230,ED
2015-12-11,60.92,61.44,60.32,60.81,2043334,ED
2015-12-14,61.22,62.05,61.07,62.04,2375218,ED
2015-12-15,62.27,63.22,62.22,62.67,1975806,ED
2015-12-16,62.96,64.3,62.875,64.22,2168924,ED
2015-12-17,64.17,64.72,63.69,64.22,1847090,ED
2015-12-18,64.03,64.15,62.95,63.29,3135835,ED
2015-12-21,63.53,63.82,63.04,63.41,1538270,ED
2015-12-22,63.46,63.88,62.83,63.7,1336179,ED
2015-12-23,63.91,64.845,63.73,64.79,1276876,ED
2015-12-24,64.63,64.92,64.58,64.75,536774,ED
2015-12-28,64.43,65.13,64.17,65.09,1082526,ED
2015-12-29,65.09,65.6616,64.92,65.14,1228837,ED
2015-12-30,65.14,65.52,65.01,65.25,773159,ED
2015-12-31,65.19,65.25,63.8,64.27,1183256,ED
2016-01-04,63.85,64.42,63.47,64.4,1687594,ED
2016-01-05,64.44,65.165,63.58,64.91,1516635,ED
2016-01-06,64.45,65.47,64.2,65.22,1681056,ED
2016-01-07,64.54,65.96,64.5,65.72,3372863,ED
2016-01-08,65.82,66.8,65.72,66.43,5463980,ED
2016-01-11,66.59,67.45,66.17,66.31,4280448,ED
2016-01-12,66.35,66.69,65.11,65.5,3140171,ED
2016-01-13,65.68,66.99,65.59,66.68,3214876,ED
2016-01-14,66.56,67.99,66.08,67.62,3882816,ED
2016-01-15,66.51,67.87,66.5,67.68,3838636,ED
2016-01-19,68.0,69.26,67.65,69.07,3372087,ED
2016-01-20,68.66,69.051,67.73,68.25,3398538,ED
2016-01-21,68.25,68.98,66.2,67.69,4585663,ED
2016-01-22,68.22,68.318,66.67,67.97,3143685,ED
2016-01-25,68.17,68.23,67.48,67.81,2131345,ED
2016-01-26,67.92,69.14,67.67,67.99,2111624,ED
2016-01-27,67.87,68.64,67.48,68.33,1604001,ED
2016-01-28,68.24,69.63,67.6501,69.15,1423357,ED
2016-01-29,69.7,70.1999,69.21,69.39,3791204,ED
2016-02-01,69.41,70.81,69.08,70.42,2574468,ED
2016-02-02,70.16,71.22,69.88,71.12,1720698,ED
2016-02-03,71.26,72.31,71.22,71.67,1955453,ED
2016-02-04,71.43,71.845,70.73,71.53,1751240,ED
2016-02-05,71.21,72.24,70.1401,72.04,2529266,ED
2016-02-08,72.14,73.15,71.97,73.08,2855648,ED
2016-02-09,73.12,73.9,72.725,73.61,2597313,ED
2016-02-10,73.49,73.702,71.94,73.39,2016206,ED
2016-02-11,73.39,73.68,72.08,72.15,2489233,ED
2016-02-12,71.81,72.0,69.75,70.72,3244164,ED
2016-02-16,70.91,71.08,69.93,70.97,2660066,ED
2016-02-17,70.41,70.715,69.34,69.97,3257428,ED
2016-02-18,70.03,71.98,69.85,71.31,2799247,ED
2016-02-19,71.0,71.61,69.68,70.87,3049513,ED
2016-02-22,71.0,71.68,70.32,71.58,1801947,ED
2016-02-23,71.58,72.31,71.07,72.05,1789632,ED
2016-02-24,71.77,72.4,71.19,71.57,1830147,ED
2016-02-25,71.67,72.49,71.43,72.45,1413402,ED
2016-02-26,71.85,72.33,70.17,70.35,2195215,ED
2016-02-29,70.19,70.73,70.01,70.01,2643556,ED
2016-03-01,70.36,70.83,69.395,69.78,2445017,ED
2016-03-02,69.78,70.55,68.44,70.3,2519424,ED
2016-03-03,70.51,70.63,69.3,70.63,2054897,ED
2016-03-04,70.25,71.475,69.96,71.39,1667313,ED
2016-03-07,71.31,71.76,70.98,71.69,1335114,ED
2016-03-08,71.64,72.95,71.35,72.88,1819451,ED
2016-03-09,72.61,73.69,72.61,72.73,2103353,ED
2016-03-10,73.01,73.45,72.42,73.06,1297812,ED
2016-03-11,73.24,73.745,72.99,73.27,1286773,ED
2016-03-14,73.14,73.7,72.81,73.47,1320861,ED
2016-03-15,73.65,74.11,73.48,73.9,1706207,ED
2016-03-16,74.01,74.53,72.56,74.44,2001189,ED
2016-03-17,74.48,75.601,74.17,75.48,2440238,ED
2016-03-18,75.72,76.13,74.86,75.25,4544301,ED
2016-03-21,74.86,75.37,74.12,74.75,1512250,ED
2016-03-22,75.1,75.4,74.46,74.56,1594718,ED
2016-03-23,74.73,75.865,74.21,75.35,1643743,ED
2016-03-24,75.31,75.92,75.06,75.56,1229149,ED
2016-03-28,75.56,76.24,75.21,75.55,1370576,ED
2016-03-29,75.56,76.7,75.41,76.64,1474238,ED
2016-03-30,76.57,76.97,76.06,76.48,1330141,ED
2016-03-31,76.55,77.02,76.07,76.62,2722351,ED
2016-04-01,76.61,77.23,76.13,76.99,1804139,ED
2016-04-04,77.0,77.155,76.09,76.87,1381452,ED
2016-04-05,76.79,76.94,75.61,75.73,2972585,ED
2016-04-06,75.57,75.65,74.95,75.41,1614404,ED
2016-04-07,75.31,76.2805,75.28,75.97,1534899,ED
2016-04-08,76.16,76.68,75.95,76.04,1011188,ED
2016-04-11,76.07,76.531,75.48,75.58,1025868,ED
2016-04-12,75.51,76.11,75.2601,76.05,1312458,ED
2016-04-13,76.01,76.01,74.71,75.25,1587030,ED
2016-04-14,75.12,75.45,74.86,75.28,1313220,ED
2016-04-15,75.31,75.97,75.14,75.85,1157883,ED
2016-04-18,75.35,75.77,74.73,75.77,1564528,ED
2016-04-19,75.71,76.03,75.14,76.01,1433570,ED
2016-04-20,75.93,76.1,73.27,73.46,2182737,ED
2016-04-21,73.27,73.63,70.73,71.1,3751312,ED
2016-04-22,71.43,71.97,71.19,71.58,1677162,ED
2016-04-25,71.46,72.39,71.31,72.25,1713250,ED
