date,open,high,low,close,volume,Name
2013-08-16,87.7,88.735,87.51,88.23,1079213,AMP
2013-08-19,88.23,88.6,87.18,87.2,888338,AMP
2013-08-20,87.34,88.37,86.99,88.03,825660,AMP
2013-08-21,87.75,88.52,86.98,87.45,775382,AMP
2013-08-22,87.88,89.25,87.53,89.03,643451,AMP
2013-08-23,89.05,89.26,88.04,89.03,531000,AMP
2013-08-26,89.02,89.5,88.3,88.3,653738,AMP
2013-08-27,86.95,87.37,85.43,85.43,945430,AMP
2013-08-28,85.44,86.79,85.24,86.14,828051,AMP
2013-08-29,85.65,87.92,85.65,87.11,825739,AMP
2013-08-30,87.14,87.26,85.61,86.15,976039,AMP
2013-09-03,87.59,88.32,86.08,87.08,1001239,AMP
2013-09-04,86.38,87.95,85.93,87.49,1256713,AMP
2013-09-05,87.44,88.65,87.26,87.79,1101728,AMP
2013-09-06,87.85,88.24,86.15,87.59,752943,AMP
2013-09-09,87.85,89.01,87.84,88.9,749441,AMP
2013-09-10,89.77,91.12,89.73,90.72,964452,AMP
2013-09-11,90.59,91.0,90.05,90.96,752517,AMP
2013-09-12,90.88,91.12,90.13,90.39,611947,AMP
2013-09-13,90.77,90.85,89.93,90.8,705705,AMP
2013-09-16,92.09,92.64,91.69,92.56,1159280,AMP
2013-09-17,92.56,93.75,92.49,93.33,1610178,AMP
2013-09-18,93.29,94.31,92.74,93.96,1349022,AMP
2013-09-19,94.31,94.45,93.23,93.42,1097571,AMP
2013-09-20,93.44,94.04,91.925,92.22,2060712,AMP
2013-09-23,91.4,92.06,90.73,91.35,1006536,AMP
2013-09-24,91.41,91.89,90.9,91.0,1129584,AMP
2013-09-25,91.18,91.94,90.84,91.16,770060,AMP
2013-09-26,91.22,92.17,91.0,91.59,607542,AMP
2013-09-27,90.74,91.58,90.46,91.43,601250,AMP
2013-09-30,90.36,91.51,90.12,91.08,961929,AMP
2013-10-01,91.2,92.2,91.02,92.18,747341,AMP
2013-10-02,91.17,92.16,90.72,92.16,816826,AMP
2013-10-03,91.66,92.12,90.05,91.56,1028286,AMP
2013-10-04,91.44,92.92,90.55,92.89,813928,AMP
2013-10-07,91.78,92.685,91.47,91.89,978136,AMP
2013-10-08,92.02,92.35,89.82,89.85,1246110,AMP
2013-10-09,90.24,90.98,89.37,90.47,765680,AMP
2013-10-10,92.37,93.4,92.13,93.35,994731,AMP
2013-10-11,93.14,94.73,93.14,94.3,1139027,AMP
2013-10-14,93.48,94.68,92.89,94.54,880997,AMP
2013-10-15,94.29,94.81,93.47,93.67,1035739,AMP
2013-10-16,94.56,96.57,94.41,96.47,1100185,AMP
2013-10-17,96.33,98.22,95.73,98.13,1640399,AMP
2013-10-18,98.63,99.84,98.09,99.75,1075210,AMP
2013-10-21,99.81,99.92,98.8,99.08,1241771,AMP
2013-10-22,99.55,100.19,99.07,99.76,1026414,AMP
2013-10-23,99.32,99.5,98.2,98.74,1024967,AMP
2013-10-24,99.18,99.77,98.61,99.53,897748,AMP
2013-10-25,99.87,100.17,99.28,99.56,1004296,AMP
2013-10-28,99.65,99.76,98.71,98.91,1003685,AMP
2013-10-29,99.07,99.74,98.94,99.39,1243162,AMP
2013-10-30,98.87,102.26,98.87,100.79,1493670,AMP
2013-10-31,100.7,101.88,100.31,100.54,1253686,AMP
2013-11-01,100.67,101.29,100.27,101.06,1088560,AMP
2013-11-04,101.0,101.6,100.75,101.24,1237245,AMP
2013-11-05,101.03,101.77,100.57,101.27,891472,AMP
2013-11-06,101.82,102.73,101.77,102.21,1464684,AMP
2013-11-07,102.22,102.86,100.22,100.43,1497208,AMP
2013-11-08,100.41,103.22,100.26,103.12,1724009,AMP
2013-11-11,103.31,104.21,102.85,103.84,884638,AMP
2013-11-12,103.19,103.83,102.36,102.87,1124076,AMP
2013-11-13,102.16,104.21,102.09,104.16,1186675,AMP
2013-11-14,104.21,105.31,103.96,105.22,736076,AMP
2013-11-15,105.3,105.79,104.93,105.47,1083121,AMP
2013-11-18,105.92,106.18,104.93,105.25,826734,AMP
2013-11-19,105.25,106.04,105.07,105.2,1073335,AMP
2013-11-20,105.25,106.29,104.81,105.47,850451,AMP
2013-11-21,105.66,107.01,105.66,106.79,1248025,AMP
2013-11-22,106.79,107.69,106.5,107.58,1242815,AMP
2013-11-25,107.96,108.12,107.34,107.5,822381,AMP
2013-11-26,107.6,109.06,107.53,108.3,1398601,AMP
2013-11-27,108.5,108.97,108.06,108.53,646121,AMP
2013-11-29,108.8,109.12,108.23,108.25,330476,AMP
2013-12-02,108.31,109.56,108.09,108.23,941202,AMP
2013-12-03,107.46,107.97,106.52,106.9,1123678,AMP
2013-12-04,106.51,107.81,105.73,107.01,863083,AMP
2013-12-05,106.44,106.72,105.68,106.23,805677,AMP
2013-12-06,107.73,109.22,107.69,108.99,875594,AMP
2013-12-09,109.03,109.87,108.65,108.99,1281612,AMP
2013-12-10,108.52,108.52,107.41,108.18,1323529,AMP
2013-12-11,108.24,108.62,106.19,106.4,1169699,AMP
2013-12-12,106.25,107.29,106.11,106.52,1069026,AMP
2013-12-13,106.86,107.53,106.09,106.68,1121709,AMP
2013-12-16,107.51,109.19,107.38,109.0,1150754,AMP
2013-12-17,108.85,109.23,108.5,108.58,1195838,AMP
2013-12-18,109.12,111.85,107.81,111.82,1250668,AMP
2013-12-19,111.43,111.5,110.65,110.84,1269110,AMP
2013-12-20,111.25,112.67,111.0,111.81,1796277,AMP
2013-12-23,112.76,113.43,112.34,113.07,870292,AMP
2013-12-24,112.43,113.07,112.202,112.88,378730,AMP
2013-12-26,113.15,114.15,112.79,113.81,412405,AMP
2013-12-27,113.91,114.268,113.44,113.94,465014,AMP
2013-12-30,113.86,114.3285,113.385,113.59,492643,AMP
2013-12-31,113.74,115.36,113.74,115.05,686516,AMP
2014-01-02,114.58,114.81,113.42,113.88,783767,AMP
2014-01-03,113.86,114.84,113.41,113.9,979961,AMP
2014-01-06,114.55,115.72,112.77,113.6,2009273,AMP
2014-01-07,113.82,115.11,113.63,114.57,1571531,AMP
2014-01-08,115.04,116.725,114.75,115.8,1944345,AMP
2014-01-09,116.24,116.82,115.15,115.51,1924489,AMP
2014-01-10,115.71,115.835,114.368,115.06,1154177,AMP
2014-01-13,114.93,115.33,112.888,113.18,1202726,AMP
2014-01-14,113.62,114.29,113.12,114.21,1392448,AMP
2014-01-15,114.39,114.66,113.7,114.36,1238523,AMP
2014-01-16,114.29,114.358,113.57,113.66,991669,AMP
2014-01-17,113.48,114.26,113.0,113.37,1154873,AMP
2014-01-21,113.915,114.62,113.19,114.14,1240288,AMP
2014-01-22,114.51,114.95,113.75,114.77,1008508,AMP
2014-01-23,114.11,114.12,111.03,111.24,1613466,AMP
2014-01-24,110.18,110.9,106.7,106.79,1537416,AMP
2014-01-27,106.89,107.38,104.19,104.92,2066651,AMP
2014-01-28,105.68,106.72,105.27,106.54,1721577,AMP
2014-01-29,104.98,106.13,104.83,105.02,1055355,AMP
2014-01-30,105.93,107.02,105.81,106.43,805097,AMP
2014-01-31,104.45,106.76,104.01,105.64,1628850,AMP
2014-02-03,105.65,105.9697,101.29,101.47,1872128,AMP
2014-02-04,101.81,103.68,101.64,103.54,1323162,AMP
2014-02-05,106.32,108.8,103.07,103.43,2292765,AMP
2014-02-06,103.72,105.73,103.48,105.64,1292643,AMP
2014-02-07,106.13,107.71,105.4,107.61,1883078,AMP
2014-02-10,107.36,107.58,105.36,105.9,1555318,AMP
2014-02-11,105.59,107.28,105.36,107.21,1380044,AMP
2014-02-12,106.99,107.63,106.555,106.98,961532,AMP
2014-02-13,106.15,107.53,105.77,107.33,955361,AMP
2014-02-14,107.22,107.75,106.58,107.09,874350,AMP
2014-02-18,107.94,108.77,107.5,107.99,987251,AMP
2014-02-19,107.82,109.3,106.49,106.66,1074653,AMP
2014-02-20,106.72,107.07,105.49,106.2,1209716,AMP
2014-02-21,106.81,107.7,106.43,106.81,825988,AMP
2014-02-24,106.5,109.23,106.36,108.28,1090393,AMP
2014-02-25,107.82,108.2,106.98,107.37,928696,AMP
2014-02-26,107.64,107.98,106.44,106.62,1073926,AMP
2014-02-27,106.57,108.7475,106.25,108.63,1131600,AMP
2014-02-28,108.4,110.09,108.1,108.99,1182175,AMP
2014-03-03,107.22,108.23,106.85,107.75,974616,AMP
2014-03-04,109.41,110.63,109.15,110.28,1313935,AMP
2014-03-05,110.19,110.66,109.55,109.85,1082409,AMP
2014-03-06,110.37,111.51,110.17,110.84,1097519,AMP
2014-03-07,111.31,113.29,111.31,112.65,1383622,AMP
2014-03-10,112.37,112.73,111.48,112.05,814979,AMP
2014-03-11,112.17,112.6,110.64,110.92,880020,AMP
2014-03-12,109.87,110.92,109.5,110.9,1076036,AMP
2014-03-13,111.63,111.95,108.94,109.16,1178824,AMP
2014-03-14,108.97,109.7,108.08,108.25,1031879,AMP
2014-03-17,109.28,109.79,108.78,108.96,1197879,AMP
2014-03-18,109.02,109.89,108.94,109.3,753588,AMP
2014-03-19,109.33,110.08,108.195,108.72,1262924,AMP
2014-03-20,108.52,111.84,108.38,111.72,1494849,AMP
2014-03-21,113.17,113.68,111.62,111.78,1749156,AMP
2014-03-24,111.83,112.639,110.37,110.72,956189,AMP
2014-03-25,110.9,111.62,109.11,109.84,1271054,AMP
2014-03-26,110.53,110.94,108.81,108.82,1016354,AMP
2014-03-27,108.33,109.0,106.85,107.02,1137791,AMP
2014-03-28,107.86,110.22,107.66,108.81,1068946,AMP
2014-03-31,109.91,110.55,109.77,110.07,1588413,AMP
2014-04-01,110.57,112.06,110.45,111.86,938348,AMP
2014-04-02,113.34,113.73,112.55,113.47,1627536,AMP
2014-04-03,113.5,114.49,112.15,113.27,1215585,AMP
2014-04-04,114.46,115.41,111.39,111.42,1732623,AMP
2014-04-07,111.17,111.42,107.37,107.59,1216259,AMP
2014-04-08,107.61,108.09,106.7,107.48,1521751,AMP
2014-04-09,108.16,109.3,107.33,109.25,1308372,AMP
2014-04-10,109.06,109.4,105.04,105.04,1730003,AMP
2014-04-11,103.8,103.98,101.7,101.74,2123484,AMP
2014-04-14,102.92,102.93,100.94,101.91,1289949,AMP
2014-04-15,102.18,103.49,101.16,103.36,2144291,AMP
2014-04-16,104.39,104.89,103.52,104.83,1012682,AMP
2014-04-17,105.15,106.58,105.095,106.03,1020065,AMP
2014-04-21,106.02,106.48,105.52,106.11,604241,AMP
2014-04-22,106.0,107.29,105.84,106.79,808788,AMP
2014-04-23,106.64,107.22,106.11,106.44,618877,AMP
2014-04-24,107.1,107.25,105.6,105.85,844827,AMP
2014-04-25,105.61,105.97,103.26,103.53,1342211,AMP
2014-04-28,104.0,104.64,101.67,103.51,1622333,AMP
2014-04-29,107.77,109.91,106.982,109.55,2005413,AMP
2014-04-30,109.24,111.935,108.471,111.63,1934479,AMP
2014-05-01,111.79,111.88,110.52,111.6,1224163,AMP
2014-05-02,111.63,113.14,111.63,112.34,918589,AMP
2014-05-05,111.24,112.47,110.18,112.16,799915,AMP
2014-05-06,111.14,111.85,110.31,110.61,1151791,AMP
2014-05-07,110.37,111.69,109.295,111.58,1036872,AMP
2014-05-08,111.14,112.71,111.01,111.34,822197,AMP
2014-05-09,111.23,111.61,110.34,111.23,856258,AMP
2014-05-12,111.98,112.83,111.6,112.72,852884,AMP
2014-05-13,112.72,113.3,111.77,111.9,960886,AMP
2014-05-14,112.14,112.14,110.31,110.47,670962,AMP
2014-05-15,109.99,110.19,107.21,108.23,1045216,AMP
2014-05-16,108.47,109.25,107.11,108.87,851346,AMP
2014-05-19,108.28,109.9,108.24,109.69,545906,AMP
2014-05-20,109.62,109.74,107.74,108.4,865764,AMP
