date,open,high,low,close,volume,name
2015-08-12,143.77,143.838,140.8101,143.35,1598412.0,CI
2015-08-13,143.4,144.6,143.15,143.18,1691375.0,CI
2015-08-14,143.33,144.73,143.09,144.12,1019138.0,CI
2015-08-17,143.4,146.72,143.0,146.59,1687747.0,CI
2015-08-18,146.47,149.26,146.47,148.49,2389763.0,CI
2015-08-19,147.76,149.86,146.491,149.15,2003113.0,CI
2015-08-20,148.75,148.89,145.24,145.24,1730142.0,CI
2015-08-21,144.88,145.98,142.71,142.71,2243518.0,CI
2015-08-24,127.3,140.35,124.17,135.75,3486229.0,CI
2015-08-25,139.67,139.67,133.72,133.79,2090873.0,CI
2015-08-26,136.34,138.02,134.59,137.55,2226470.0,CI
2015-08-27,138.16,139.84,134.85,138.3,1913433.0,CI
2015-08-28,138.11,138.57,136.45,137.87,1416216.0,CI
2015-08-31,137.46,142.1,137.21,140.79,2214170.0,CI
2015-09-01,138.89,140.116,137.61,139.0,2015127.0,CI
2015-09-02,139.7,140.24,137.62,139.34,1309364.0,CI
2015-09-03,139.65,142.57,139.61,141.62,1536598.0,CI
2015-09-04,140.28,140.55,139.03,139.38,1830762.0,CI
2015-09-08,139.8,141.79,139.51,141.05,971930.0,CI
2015-09-09,142.1,142.49,139.58,139.75,1799990.0,CI
2015-09-10,139.21,140.0,137.35,137.46,2665254.0,CI
2015-09-11,136.76,139.64,136.521,139.62,1428244.0,CI
2015-09-14,139.71,140.0,138.93,139.34,993017.0,CI
2015-09-15,139.67,141.05,139.14,140.69,869206.0,CI
2015-09-16,141.02,142.86,140.67,142.59,894459.0,CI
2015-09-17,143.0,144.66,141.92,142.75,1011703.0,CI
2015-09-18,141.44,142.63,141.08,141.62,1481374.0,CI
2015-09-21,142.37,142.95,140.56,142.09,832802.0,CI
2015-09-22,141.81,141.81,140.15,141.15,793643.0,CI
2015-09-23,140.97,143.12,140.26,142.71,1352253.0,CI
2015-09-24,140.07,142.41,139.3,141.02,1211383.0,CI
2015-09-25,141.65,141.85,136.39,137.48,1850185.0,CI
2015-09-28,136.74,137.12,132.52,133.0,2790462.0,CI
